Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Discount_offered,Weight_in_gms,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Reached.on.Time_Y.N
-0.04312065596147426,1.4191725183110704,-0.02560672799897275,-1.0322078730623039,-0.9468524219607604,-0.33130231779698227,0.25443684587236115,0,0,1,0,0,1,0,0,0
0.8351632602538268,0.7105124542614076,1.2231292760447914,-0.379736818818395,-0.9468524219607604,-0.65686956084988,0.5249241558583577,0,0,1,0,0,0,0,1,0
0.8351632602538268,-1.4154677378875808,0.931757541767913,1.5776763439133312,-0.9468524219607604,-0.65686956084988,-1.6016446274025886,0,0,1,0,0,0,0,1,0
0.8351632602538268,1.4191725183110704,0.5571367405547838,0.9252052896694225,-0.9468524219607604,-0.7870964580710392,-1.2883199606314792,0,0,1,1,0,0,0,0,0
-1.7996884883920763,0.0018523902117447988,-0.37941526247803925,-1.0322078730623039,-0.9468524219607604,1.1663070002463474,-0.618221308064361,0,0,1,0,0,0,0,1,1
-0.04312065596147426,-0.706807673837918,0.6611980742250975,1.5776763439133312,0.6095373521533309,-0.20107542057582317,1.238472127450376,0,0,1,0,1,0,0,0,1
-0.04312065596147426,0.0018523902117447988,0.3698263399482192,0.2727342354255137,-0.9468524219607604,2.6639163182896772,-0.029513633388956573,0,0,1,0,1,0,0,0,1
-1.7996884883920763,0.7105124542614076,-0.12966806166928643,4.187560560888966,-0.9468524219607604,-0.5917561122393005,0.6411969814179491,0,0,1,0,0,0,0,1,1
-0.04312065596147426,-0.706807673837918,1.1606924758426032,-0.379736818818395,0.6095373521533309,-0.5917561122393005,0.34623118184045953,1,0,0,0,1,0,0,0,1
-0.9214045721767753,1.4191725183110704,-0.10885579493522368,-0.379736818818395,0.6095373521533309,-0.2661888691864027,0.5714332860821943,0,0,1,1,0,0,0,0,1
0.8351632602538268,-1.4154677378875808,1.0566311421722894,0.9252052896694225,-0.9468524219607604,-0.5266426636287209,-1.097999704057622,0,0,1,0,1,0,0,0,1
-0.9214045721767753,-0.706807673837918,0.12007913913946638,-0.379736818818395,-0.9468524219607604,-0.20107542057582317,0.27646748650470476,0,0,1,0,0,0,0,1,0
-0.04312065596147426,0.7105124542614076,-1.2743427320427367,-1.0322078730623039,0.6095373521533309,-0.2661888691864027,0.5959117756736872,0,0,1,0,0,0,0,1,0
-0.04312065596147426,-0.706807673837918,0.5987612740229092,-0.379736818818395,0.6095373521533309,-0.5266426636287209,1.4361359309016812,0,0,1,0,0,0,0,1,0
-1.7996884883920763,-0.706807673837918,0.307389539746031,2.23014739815724,2.1659271262674222,-0.2661888691864027,0.8052028616809516,1,0,0,0,0,0,0,1,1
-0.04312065596147426,-1.4154677378875808,0.9941943419701013,-0.379736818818395,0.6095373521533309,-0.20107542057582317,1.3981942720348672,0,0,1,0,0,1,0,0,0
-0.04312065596147426,0.0018523902117447988,0.5571367405547838,1.5776763439133312,-0.9468524219607604,-0.33130231779698227,1.1974706573846254,0,0,1,0,0,1,0,0,0
0.8351632602538268,0.7105124542614076,0.7236348744272857,1.5776763439133312,0.6095373521533309,-0.2661888691864027,-1.206317020499978,0,0,1,0,1,0,0,0,0
1.7134471764691277,-0.706807673837918,-0.8789096640955448,-1.0322078730623039,-0.9468524219607604,-0.65686956084988,1.359640650928266,0,0,1,0,1,0,0,0,0
-1.7996884883920763,0.0018523902117447988,-1.0870323314361723,-1.0322078730623039,0.6095373521533309,1.4918742432992451,-1.1279858538072007,0,0,1,0,0,1,0,0,1
0.8351632602538268,-1.4154677378875808,-0.7124115302230429,0.2727342354255137,-0.9468524219607604,-0.7870964580710392,0.3909044253449341,0,0,1,0,0,0,1,0,1
-0.9214045721767753,-0.706807673837918,0.4322631401504074,-0.379736818818395,-0.9468524219607604,-0.5266426636287209,0.8657871234198965,0,0,1,0,1,0,0,0,0
-1.7996884883920763,1.4191725183110704,1.3896274099172932,-0.379736818818395,0.6095373521533309,-0.4615292150181414,-1.5753302510917337,1,0,0,1,0,0,0,0,0
0.8351632602538268,1.4191725183110704,0.4946999403525956,-1.0322078730623039,0.6095373521533309,1.947668383573302,0.11674534192021355,0,0,1,0,0,0,0,1,1
2.591731092684429,-0.706807673837918,0.9109452750338503,0.2727342354255137,0.6095373521533309,-0.2661888691864027,-1.1279858538072007,0,0,1,0,1,0,0,0,0
-0.9214045721767753,-1.4154677378875808,1.1398802091085403,-0.379736818818395,0.6095373521533309,-0.13596197196524362,-0.8795291844535478,1,0,0,0,0,0,0,1,1
-0.04312065596147426,1.4191725183110704,0.619573540756972,-0.379736818818395,-0.9468524219607604,-0.5266426636287209,1.2868171443935745,0,1,0,0,0,0,1,0,1
-0.04312065596147426,1.4191725183110704,0.9733820752360385,0.9252052896694225,0.6095373521533309,-0.4615292150181414,-1.6053164008413126,0,1,0,0,1,0,0,0,0
-0.9214045721767753,-1.4154677378875808,-2.1484579348733717,-0.379736818818395,2.1659271262674222,-0.005735074744084507,-1.0833126103027262,1,0,0,0,1,0,0,0,1
-0.9214045721767753,-0.706807673837918,-0.941346464297733,-0.379736818818395,-0.9468524219607604,0.38494561691939283,-1.5422842901432183,0,0,1,0,1,0,0,0,1
-0.04312065596147426,0.0018523902117447988,-0.8580973973614822,1.5776763439133312,0.6095373521533309,-0.65686956084988,1.4232847238661475,1,0,0,1,0,0,0,0,1
-0.9214045721767753,-0.706807673837918,-1.503277666117427,4.187560560888966,-0.9468524219607604,-0.7870964580710392,1.2788616352763393,0,0,1,0,0,0,1,0,1
-0.9214045721767753,0.7105124542614076,0.20332820607571733,-0.379736818818395,0.6095373521533309,-0.5266426636287209,0.8853699150930908,0,0,1,0,0,0,0,1,0
-0.04312065596147426,-1.4154677378875808,-0.17129259513741188,-1.0322078730623039,-0.9468524219607604,1.7523280377415633,-0.7981382065618339,0,0,1,0,0,1,0,0,1
1.7134471764691277,0.0018523902117447988,0.4530754068844701,0.9252052896694225,2.1659271262674222,-0.20107542057582317,0.5781648707198549,0,1,0,1,0,0,0,0,1
0.8351632602538268,-0.706807673837918,-0.5459133963505411,-0.379736818818395,0.6095373521533309,-0.33130231779698227,0.5812246819187915,0,0,1,0,0,0,0,1,0
0.8351632602538268,-0.706807673837918,-1.3784040657130505,-0.379736818818395,-0.9468524219607604,2.3383490752367795,-1.486595726322572,0,0,1,1,0,0,0,0,1
-0.04312065596147426,-0.706807673837918,-1.2327181985746114,-0.379736818818395,0.6095373521533309,-0.20107542057582317,1.264786503761231,0,0,1,0,0,1,0,0,0
0.8351632602538268,-1.4154677378875808,-1.3992163324471132,-0.379736818818395,0.6095373521533309,-0.65686956084988,0.7807243720894587,0,0,1,0,0,0,1,0,1
-0.9214045721767753,-0.706807673837918,1.2023170093107285,-0.379736818818395,-0.9468524219607604,-0.2661888691864027,0.35724650215663134,0,0,1,0,0,0,0,1,0
0.8351632602538268,0.0018523902117447988,1.1815047425766658,1.5776763439133312,-0.9468524219607604,-0.33130231779698227,-1.3525759958091481,0,0,1,0,0,0,1,0,1
-0.04312065596147426,0.0018523902117447988,-0.6707869967549175,-0.379736818818395,0.6095373521533309,-0.65686956084988,1.2470395988073986,1,0,0,0,0,0,0,1,0
1.7134471764691277,-0.706807673837918,1.6601868774601087,0.2727342354255137,0.6095373521533309,-0.2661888691864027,-1.4027568994717086,1,0,0,1,0,0,0,0,0
-0.9214045721767753,-1.4154677378875808,-1.0454077979680467,-1.0322078730623039,-0.9468524219607604,-0.20107542057582317,1.2305166183331409,0,1,0,0,0,0,0,1,1
-0.9214045721767753,-1.4154677378875808,-1.253530465308674,-1.0322078730623039,0.6095373521533309,2.143008729405041,-1.3464563734112749,0,0,1,0,0,0,0,1,1
-0.9214045721767753,0.7105124542614076,0.5155122070866583,-1.0322078730623039,0.6095373521533309,-0.3964157664075618,0.23363012971959218,0,0,1,0,0,0,0,1,1
-0.04312065596147426,0.0018523902117447988,-0.5042888628824156,-0.379736818818395,0.6095373521533309,-0.2661888691864027,0.9178039138018189,1,0,0,0,0,1,0,0,1
0.8351632602538268,0.0018523902117447988,0.03683007220321545,-1.0322078730623039,-0.9468524219607604,-0.3964157664075618,0.9716565909031033,0,0,1,0,1,0,0,0,0
0.8351632602538268,1.4191725183110704,0.619573540756972,-1.0322078730623039,-0.9468524219607604,-0.7219830094604597,1.238472127450376,0,0,1,0,0,0,1,0,0
0.8351632602538268,-1.4154677378875808,1.9307463450029243,0.9252052896694225,0.6095373521533309,-0.2661888691864027,-1.4859837640827847,1,0,0,1,0,0,0,0,0
-0.9214045721767753,0.7105124542614076,0.39063860668228195,-1.0322078730623039,-0.9468524219607604,2.4685759724579386,-0.6139375723858498,1,0,0,1,0,0,0,0,1
0.8351632602538268,-1.4154677378875808,-1.7530248669261796,0.9252052896694225,0.6095373521533309,-0.7219830094604597,1.2409199764095253,0,0,1,0,0,1,0,0,1
-0.9214045721767753,0.0018523902117447988,0.34901407321415645,-0.379736818818395,0.6095373521533309,-0.65686956084988,1.2317405428127155,0,1,0,0,0,0,1,0,0
-0.9214045721767753,-0.706807673837918,-0.5251011296164784,-1.0322078730623039,2.1659271262674222,2.3383490752367795,0.1424477559912811,0,1,0,1,0,0,0,0,1
-0.04312065596147426,-1.4154677378875808,1.098255675640415,0.9252052896694225,-0.9468524219607604,-0.65686956084988,-1.1347174384448613,0,0,1,0,0,1,0,0,0
-0.9214045721767753,0.0018523902117447988,-0.8789096640955448,0.2727342354255137,-0.9468524219607604,-0.7219830094604597,0.5567461923272986,1,0,0,0,0,0,0,1,1
2.591731092684429,0.0018523902117447988,1.4312519433854187,0.2727342354255137,0.6095373521533309,-0.33130231779698227,-1.5734943643723718,0,1,0,0,0,0,0,1,0
-0.9214045721767753,1.4191725183110704,-1.024595531233984,-0.379736818818395,0.6095373521533309,-0.20107542057582317,-1.0117130282476094,0,1,0,0,0,0,1,0,1
-1.7996884883920763,0.0018523902117447988,0.307389539746031,2.23014739815724,2.1659271262674222,-0.3964157664075618,0.2311822807604429,0,1,0,0,1,0,0,0,1
0.8351632602538268,1.4191725183110704,1.3480028764491676,-0.379736818818395,-0.9468524219607604,-0.2661888691864027,-1.187346191066571,0,1,0,0,0,0,0,1,1
-0.04312065596147426,0.0018523902117447988,-0.8372851306274194,-1.0322078730623039,-0.9468524219607604,-0.7219830094604597,1.2090979399405846,1,0,0,1,0,0,0,0,0
-0.9214045721767753,0.0018523902117447988,1.3480028764491676,0.2727342354255137,0.6095373521533309,-0.4615292150181414,0.6460926793362477,0,0,1,0,0,1,0,0,1
-1.7996884883920763,-1.4154677378875808,0.7860716746294739,1.5776763439133312,-0.9468524219607604,-0.7219830094604597,0.9490139880309724,0,0,1,0,0,1,0,0,0
-0.9214045721767753,-0.706807673837918,0.9733820752360385,-1.0322078730623039,-0.9468524219607604,-0.2661888691864027,0.8896536507716021,1,0,0,0,1,0,0,0,1
1.7134471764691277,0.7105124542614076,1.639374610726046,0.2727342354255137,-0.9468524219607604,-0.7870964580710392,-1.2087648694591273,0,1,0,0,0,1,0,0,0
-0.9214045721767753,0.7105124542614076,-0.2545416620736628,-1.0322078730623039,0.6095373521533309,0.4500590655299724,-0.8354679031888606,0,0,1,1,0,0,0,0,1
-0.9214045721767753,0.7105124542614076,-0.7956605971592939,-1.0322078730623039,-0.9468524219607604,-0.5266426636287209,1.4000301587542292,0,0,1,0,0,1,0,0,0
-0.9214045721767753,-1.4154677378875808,-1.0870323314361723,0.9252052896694225,-0.9468524219607604,-0.5917561122393005,-1.505566555755979,0,0,1,0,1,0,0,0,1
-0.9214045721767753,-1.4154677378875808,-0.5875379298186666,-0.379736818818395,-0.9468524219607604,-0.7219830094604597,1.302728162628045,0,1,0,0,0,1,0,0,0
-0.9214045721767753,0.0018523902117447988,0.16170367260759186,-0.379736818818395,0.6095373521533309,-0.4615292150181414,1.0138819854484287,0,0,1,0,0,0,1,0,1
-0.9214045721767753,-1.4154677378875808,0.4322631401504074,1.5776763439133312,0.6095373521533309,2.6639163182896772,-0.002587294838314375,1,0,0,0,0,0,1,0,1
-0.9214045721767753,-1.4154677378875808,0.7652594078954111,0.2727342354255137,-0.9468524219607604,-0.33130231779698227,1.067734662549713,0,0,1,0,0,0,1,0,1
-1.7996884883920763,-0.706807673837918,1.015006608704164,-0.379736818818395,-0.9468524219607604,-0.4615292150181414,0.739722902023708,0,0,1,0,0,0,0,1,1
0.8351632602538268,0.7105124542614076,0.619573540756972,0.2727342354255137,0.6095373521533309,-0.7219830094604597,0.969208741943954,1,0,0,0,0,0,0,1,0
-0.04312065596147426,-0.706807673837918,-0.7540360636911685,-0.379736818818395,0.6095373521533309,-0.20107542057582317,0.4202786128547256,0,0,1,1,0,0,0,0,0
-0.9214045721767753,1.4191725183110704,1.1815047425766658,-1.0322078730623039,0.6095373521533309,-0.5917561122393005,0.6558840751728449,0,0,1,0,0,1,0,0,0
-0.9214045721767753,0.7105124542614076,-1.253530465308674,-0.379736818818395,0.6095373521533309,2.2081221780156204,-1.297499394228289,0,0,1,0,0,0,0,1,1
-0.04312065596147426,0.0018523902117447988,1.1398802091085403,-1.0322078730623039,0.6095373521533309,1.1663070002463474,-0.7987501688016212,0,1,0,0,1,0,0,0,1
0.8351632602538268,1.4191725183110704,0.8901330082997876,1.5776763439133312,0.6095373521533309,2.6639163182896772,-0.6145495346256371,0,0,1,0,0,0,1,0,1
-1.7996884883920763,0.0018523902117447988,-0.2545416620736628,-1.0322078730623039,0.6095373521533309,0.9709666544146088,-0.07173902793428184,1,0,0,0,0,0,0,1,1
0.8351632602538268,1.4191725183110704,0.12007913913946638,-1.0322078730623039,2.1659271262674222,1.2965338974675065,-0.2626712467479265,1,0,0,0,1,0,0,0,1
0.8351632602538268,-1.4154677378875808,0.7236348744272857,-0.379736818818395,-0.9468524219607604,-0.4615292150181414,0.4355776688494087,0,0,1,0,0,0,0,1,1
-0.04312065596147426,0.7105124542614076,0.24495273954384278,0.2727342354255137,0.6095373521533309,-0.4615292150181414,0.6742429423664645,0,0,1,0,0,0,1,0,0
1.7134471764691277,0.0018523902117447988,-2.023584334468995,-1.0322078730623039,0.6095373521533309,-0.5917561122393005,0.9171919515620316,0,1,0,0,0,0,1,0,1
-0.9214045721767753,-0.706807673837918,0.4322631401504074,0.2727342354255137,0.6095373521533309,2.2732356266262,-0.1598615904636563,0,0,1,0,1,0,0,0,1
1.7134471764691277,-1.4154677378875808,1.0358188754382267,-0.379736818818395,-0.9468524219607604,-0.5917561122393005,-1.4033688617114959,0,0,1,0,0,1,0,0,1
-0.9214045721767753,-1.4154677378875808,-0.17129259513741188,-0.379736818818395,-0.9468524219607604,2.4685759724579386,-0.0490964250621509,0,0,1,0,0,0,0,1,1
-0.04312065596147426,-1.4154677378875808,-0.7748483304252312,-1.0322078730623039,0.6095373521533309,-0.33130231779698227,0.7721569007324361,0,0,1,0,1,0,0,0,0
1.7134471764691277,-0.706807673837918,1.6809991441941714,0.2727342354255137,-0.9468524219607604,-0.2661888691864027,-1.4627291989708664,0,0,1,1,0,0,0,0,1
-0.04312065596147426,0.7105124542614076,-0.8372851306274194,-0.379736818818395,0.6095373521533309,-0.5917561122393005,0.263616279469171,0,0,1,0,1,0,0,0,0
-1.7996884883920763,-0.706807673837918,-1.107844598170235,-1.0322078730623039,0.6095373521533309,-0.2661888691864027,1.373103820203587,0,0,1,1,0,0,0,0,0
-0.9214045721767753,1.4191725183110704,0.7028226076932229,0.9252052896694225,0.6095373521533309,-0.20107542057582317,0.32542446568769057,0,1,0,0,1,0,0,0,0
-0.04312065596147426,1.4191725183110704,0.05764233893727819,-0.379736818818395,-0.9468524219607604,-0.3964157664075618,0.525536118098145,0,1,0,0,1,0,0,0,0
-0.9214045721767753,0.7105124542614076,1.1606924758426032,-1.0322078730623039,2.1659271262674222,2.6639163182896772,-0.521531274177964,0,0,1,0,0,0,0,1,1
0.8351632602538268,-0.706807673837918,-0.7956605971592939,-1.0322078730623039,2.1659271262674222,-0.7870964580710392,0.9061766312458598,0,0,1,0,1,0,0,0,0
-1.7996884883920763,0.0018523902117447988,-1.5865267330536779,-0.379736818818395,-0.9468524219607604,-0.4615292150181414,0.49738585506792826,0,0,1,0,0,0,0,1,1
-0.04312065596147426,-0.706807673837918,0.5779490072888466,-1.0322078730623039,-0.9468524219607604,-0.7870964580710392,0.9777762133009765,1,0,0,0,0,0,0,1,0
-0.9214045721767753,-1.4154677378875808,0.22414047280978006,-0.379736818818395,-0.9468524219607604,2.6639163182896772,-0.5123518405811541,0,0,1,0,0,0,1,0,1
-0.04312065596147426,-0.706807673837918,0.5779490072888466,-0.379736818818395,-0.9468524219607604,0.9709666544146088,-1.0502666493542108,0,0,1,0,0,0,1,0,1
-0.9214045721767753,0.7105124542614076,-0.7956605971592939,4.187560560888966,2.1659271262674222,0.6453994113617111,-1.0747451389457037,0,0,1,0,0,0,1,0,1
1.7134471764691277,1.4191725183110704,0.9941943419701013,0.2727342354255137,-0.9468524219607604,-0.5266426636287209,-1.0190565751250573,0,0,1,0,1,0,0,0,1
0.8351632602538268,-1.4154677378875808,-0.316978462275851,1.5776763439133312,-0.9468524219607604,1.0360801030251885,-1.5863455714079056,0,0,1,0,0,0,0,1,1
-0.04312065596147426,0.7105124542614076,0.9109452750338503,0.9252052896694225,-0.9468524219607604,-0.2661888691864027,-1.209988793938702,0,0,1,1,0,0,0,0,1
-0.04312065596147426,1.4191725183110704,0.20332820607571733,-0.379736818818395,0.6095373521533309,-0.7870964580710392,0.7837841832883953,0,0,1,1,0,0,0,0,1
0.8351632602538268,-0.706807673837918,0.6820103409591602,-0.379736818818395,-0.9468524219607604,-0.33130231779698227,0.3070655984940709,0,0,1,0,0,0,1,0,1
-0.9214045721767753,0.0018523902117447988,1.0566311421722894,-0.379736818818395,0.6095373521533309,0.05937837386649505,-0.09315770632683813,0,0,1,0,0,0,0,1,1
-0.04312065596147426,1.4191725183110704,-1.1702813983724232,-0.379736818818395,0.6095373521533309,-0.2661888691864027,0.9649250062654428,1,0,0,1,0,0,0,0,0
-0.9214045721767753,-0.706807673837918,0.016017805469152716,-0.379736818818395,2.1659271262674222,-0.3964157664075618,0.31440914537151876,0,0,1,0,0,0,1,0,1
-0.04312065596147426,0.0018523902117447988,-1.0870323314361723,-0.379736818818395,0.6095373521533309,2.6639163182896772,-1.05271449831336,1,0,0,0,0,0,0,1,1
-0.9214045721767753,0.0018523902117447988,0.8901330082997876,-0.379736818818395,0.6095373521533309,-0.5266426636287209,0.6870941494019983,0,0,1,1,0,0,0,0,1
-0.04312065596147426,-1.4154677378875808,-0.7540360636911685,-0.379736818818395,-0.9468524219607604,-0.33130231779698227,1.1736041300329199,1,0,0,0,0,1,0,0,0
-0.04312065596147426,0.7105124542614076,-1.2743427320427367,-0.379736818818395,-0.9468524219607604,-0.33130231779698227,1.240308014169738,0,0,1,0,0,1,0,0,1
1.7134471764691277,-1.4154677378875808,1.639374610726046,0.2727342354255137,-0.9468524219607604,-0.65686956084988,-1.4994469333581057,0,0,1,1,0,0,0,0,1
0.8351632602538268,1.4191725183110704,-0.4834765961483529,0.2727342354255137,0.6095373521533309,-0.2661888691864027,1.037136550560347,0,1,0,0,0,0,0,1,0
0.8351632602538268,0.7105124542614076,-0.400227529212102,-0.379736818818395,2.1659271262674222,-0.3964157664075618,0.49187819490984236,0,0,1,0,1,0,0,0,1
1.7134471764691277,1.4191725183110704,1.5769378105238578,0.2727342354255137,-0.9468524219607604,-0.2661888691864027,-1.437638747139586,0,0,1,0,0,0,1,0,1
-0.04312065596147426,-1.4154677378875808,0.5571367405547838,0.2727342354255137,0.6095373521533309,0.5802859627511315,-0.8568865815814168,0,0,1,1,0,0,0,0,1
-1.7996884883920763,-1.4154677378875808,-0.629162463286792,-0.379736818818395,-0.9468524219607604,-0.7219830094604597,0.6020313980715605,0,0,1,0,0,1,0,0,1
1.7134471764691277,-1.4154677378875808,1.2647538095129167,0.2727342354255137,-0.9468524219607604,-0.2661888691864027,-1.4253995023438395,0,0,1,1,0,0,0,0,0
-0.04312065596147426,1.4191725183110704,0.2657650062779055,0.9252052896694225,0.6095373521533309,-0.5917561122393005,0.6564960374126322,0,0,1,1,0,0,0,0,0
1.7134471764691277,0.0018523902117447988,1.3896274099172932,0.2727342354255137,0.6095373521533309,-0.4615292150181414,-1.3452324489317002,0,0,1,0,0,0,1,0,0
-0.9214045721767753,0.7105124542614076,0.7236348744272857,4.187560560888966,0.6095373521533309,-0.7870964580710392,1.0597791534324779,0,0,1,0,0,0,1,0,0
1.7134471764691277,1.4191725183110704,1.4936887435876067,0.2727342354255137,0.6095373521533309,-0.65686956084988,-1.3746066364414917,0,1,0,0,0,0,0,1,0
-0.04312065596147426,0.0018523902117447988,-1.3575917989789876,-0.379736818818395,-0.9468524219607604,-0.5266426636287209,1.3284305766991125,0,0,1,0,0,1,0,0,1
-0.04312065596147426,-0.706807673837918,-1.0454077979680467,-0.379736818818395,-0.9468524219607604,-0.5266426636287209,0.5267600425777197,0,0,1,0,0,0,1,0,0
-0.9214045721767753,0.0018523902117447988,1.1398802091085403,0.2727342354255137,-0.9468524219607604,2.2081221780156204,-0.6573868914107497,0,0,1,0,0,0,0,1,1
1.7134471764691277,-1.4154677378875808,1.472876476853544,0.2727342354255137,0.6095373521533309,-0.7219830094604597,-1.247930452805516,0,0,1,0,0,0,1,0,0
0.8351632602538268,0.7105124542614076,-0.21291712860553735,-0.379736818818395,0.6095373521533309,0.7105128599722906,-0.9505168042688772,0,0,1,1,0,0,0,0,1
0.8351632602538268,0.7105124542614076,0.39063860668228195,-1.0322078730623039,0.6095373521533309,-0.2661888691864027,0.021891194753178533,1,0,0,0,1,0,0,0,1
1.7134471764691277,0.7105124542614076,0.8901330082997876,0.2727342354255137,0.6095373521533309,-0.4615292150181414,-1.022116386323994,0,1,0,0,0,0,0,1,0
-0.9214045721767753,0.0018523902117447988,-1.4408408659152387,-0.379736818818395,-0.9468524219607604,-0.3964157664075618,0.8094865973594628,0,0,1,0,0,0,0,1,1
-0.9214045721767753,0.7105124542614076,0.9109452750338503,-1.0322078730623039,0.6095373521533309,2.0127818321838817,0.09471470128786993,0,0,1,0,0,0,1,0,1
-0.9214045721767753,0.7105124542614076,-0.316978462275851,-1.0322078730623039,-0.9468524219607604,-0.5266426636287209,0.62956969886199,0,0,1,0,0,0,1,0,1
-0.04312065596147426,0.7105124542614076,0.307389539746031,0.9252052896694225,-0.9468524219607604,-0.5266426636287209,0.874354594776919,1,0,0,1,0,0,0,0,1
1.7134471764691277,0.0018523902117447988,0.7028226076932229,0.9252052896694225,0.6095373521533309,-0.5266426636287209,-1.5539115726991775,0,0,1,0,0,0,0,1,0
-0.04312065596147426,0.0018523902117447988,0.20332820607571733,-0.379736818818395,-0.9468524219607604,-0.4615292150181414,0.7727688629722235,0,0,1,0,0,1,0,0,1
-0.9214045721767753,1.4191725183110704,-1.0662200647021094,-0.379736818818395,0.6095373521533309,-0.7870964580710392,0.41783076389557633,0,0,1,0,0,0,0,1,1
-0.04312065596147426,0.7105124542614076,1.0566311421722894,-0.379736818818395,2.1659271262674222,-0.2661888691864027,1.152797413880151,0,0,1,0,0,0,0,1,0
-0.04312065596147426,-1.4154677378875808,-0.8997219308296076,-0.379736818818395,-0.9468524219607604,1.8825549349627224,-1.4896555375215086,1,0,0,0,1,0,0,0,1
-1.7996884883920763,-1.4154677378875808,-2.023584334468995,0.9252052896694225,-0.9468524219607604,-0.2661888691864027,-1.0245642352831432,0,1,0,0,0,1,0,0,1
-0.04312065596147426,0.0018523902117447988,0.6611980742250975,-1.0322078730623039,0.6095373521533309,-0.7219830094604597,1.3755516691627363,0,0,1,0,0,0,0,1,0
-0.9214045721767753,0.7105124542614076,-1.2743427320427367,-0.379736818818395,0.6095373521533309,-0.65686956084988,0.5561342300875113,1,0,0,0,0,0,0,1,0
-0.04312065596147426,-1.4154677378875808,0.4114508734163447,-0.379736818818395,0.6095373521533309,1.7523280377415633,-0.8605583550201408,0,0,1,0,0,0,1,0,1
-0.9214045721767753,-0.706807673837918,-1.2327181985746114,-1.0322078730623039,-0.9468524219607604,0.8407397571934497,-1.1249260426082641,0,1,0,0,0,0,0,1,1
-0.9214045721767753,0.7105124542614076,-1.5449021995855523,-0.379736818818395,0.6095373521533309,-0.7219830094604597,0.5463428342509141,0,0,1,0,0,0,0,1,1
-0.9214045721767753,0.0018523902117447988,0.9109452750338503,-1.0322078730623039,2.1659271262674222,0.25471871969823373,-0.29265739649750533,0,0,1,0,0,0,1,0,1
-0.9214045721767753,-0.706807673837918,-1.4616531326493014,-1.0322078730623039,2.1659271262674222,-0.3964157664075618,-1.3648152406048946,0,1,0,0,1,0,0,0,1
0.8351632602538268,-1.4154677378875808,0.9941943419701013,-0.379736818818395,2.1659271262674222,-0.65686956084988,0.781336334329246,0,1,0,0,0,1,0,0,0
2.591731092684429,0.0018523902117447988,1.327190609715105,0.9252052896694225,-0.9468524219607604,-0.2661888691864027,-1.1426729475620965,0,1,0,0,0,0,0,1,0
-0.04312065596147426,1.4191725183110704,0.7444471411613484,-0.379736818818395,0.6095373521533309,-0.3964157664075618,0.8107105218390375,0,0,1,0,0,1,0,0,0
0.8351632602538268,0.0018523902117447988,1.327190609715105,-0.379736818818395,0.6095373521533309,2.6639163182896772,-0.4444240319647613,0,0,1,0,0,1,0,0,1
0.8351632602538268,0.0018523902117447988,-0.8580973973614822,-1.0322078730623039,-0.9468524219607604,-0.33130231779698227,1.0530475687948173,0,0,1,0,0,0,1,0,1
-0.9214045721767753,1.4191725183110704,0.22414047280978006,-0.379736818818395,0.6095373521533309,-0.3964157664075618,0.6791386402847631,0,0,1,0,0,0,0,1,1
1.7134471764691277,0.7105124542614076,1.243941542778854,0.2727342354255137,-0.9468524219607604,-0.20107542057582317,-1.1830624553880598,1,0,0,0,0,0,1,0,0
-1.7996884883920763,-1.4154677378875808,-0.004794461264910017,-1.0322078730623039,0.6095373521533309,-0.4615292150181414,0.9906274203365103,0,0,1,0,0,1,0,0,0
-0.04312065596147426,0.7105124542614076,0.7652594078954111,-1.0322078730623039,0.6095373521533309,-0.4615292150181414,1.3474014061325195,0,0,1,0,1,0,0,0,1
-0.9214045721767753,-1.4154677378875808,0.8276962080975994,-0.379736818818395,0.6095373521533309,-0.33130231779698227,1.149125640441427,1,0,0,0,0,0,0,1,0
0.8351632602538268,0.7105124542614076,-0.35860299574397647,-0.379736818818395,-0.9468524219607604,2.6639163182896772,-0.5343824812134977,0,0,1,0,0,0,0,1,1
-0.9214045721767753,0.0018523902117447988,-1.7946494003943052,-0.379736818818395,0.6095373521533309,2.6639163182896772,-1.0233403108035686,0,0,1,0,0,0,1,0,1
1.7134471764691277,0.7105124542614076,1.3480028764491676,0.2727342354255137,-0.9468524219607604,-0.20107542057582317,-1.447430142976183,0,0,1,0,1,0,0,0,1
0.8351632602538268,-0.706807673837918,0.4322631401504074,-1.0322078730623039,0.6095373521533309,2.6639163182896772,0.16080662318490077,1,0,0,0,0,0,0,1,1
1.7134471764691277,0.0018523902117447988,1.3063783429810423,0.9252052896694225,-0.9468524219607604,-0.33130231779698227,-1.1536882678782683,0,0,1,1,0,0,0,0,1
-0.04312065596147426,0.7105124542614076,-1.253530465308674,0.2727342354255137,-0.9468524219607604,-0.5266426636287209,-1.4492660296955453,0,1,0,0,0,0,0,1,1
-0.9214045721767753,-1.4154677378875808,-2.273331535277748,0.9252052896694225,-0.9468524219607604,-0.65686956084988,0.7195281481107264,0,0,1,1,0,0,0,0,0
